dataset,size,implementation,dims,k,resolution,tables,time,purity,classpurity,clusters,ari,ri,avgsilh,seed
sce_full_Zhengmix4uneq,6498,severo,20,10,0.05,40,1.27354943,0.9869190520160049,NaN,7,0.9521225437767451,0.9786715965647047,0.27067324900523687,
sce_full_Zhengmix4uneq,6498,severo,20,10,0.08,40,1.81581302,0.9864573714989228,NaN,7,0.9507734911422316,0.97807449828988,0.2703515317775631,
sce_full_Zhengmix4uneq,6498,severo,20,10,0.1,40,1.680376759,0.9869190520160049,NaN,7,0.9521225437767451,0.9786715965647047,0.2706621608113842,
sce_full_Zhengmix4uneq,6498,severo,20,10,0.2,40,1.233168213,0.9869190520160049,NaN,9,0.9145642336409225,0.962473766214423,0.2816850889941033,
sce_full_Zhengmix4uneq,6498,severo,20,10,0.3,40,1.746034967,0.987072945521699,NaN,10,0.7431971696013423,0.8932728996355208,0.2701732817479343,
sce_full_Zhengmix4uneq,6498,severo,20,10,0.5,40,1.814867488,0.9859956909818406,NaN,12,0.5476588628978996,0.8231120995162529,0.23489455675817478,
sce_full_Zhengmix4uneq,6498,severo,20,10,0.8,40,1.34096365,0.9864573714989228,NaN,12,0.4554937119669968,0.7925419374607302,0.18395376342446842,
sce_full_Zhengmix4uneq,6498,severo,20,20,0.05,40,1.340978298,0.9172052939365959,NaN,4,0.823094219292355,0.9170841119795187,0.3992230681220453,
sce_full_Zhengmix4uneq,6498,severo,20,20,0.08,40,1.365082938,0.9858417974761465,NaN,5,0.954992882907704,0.9799099927882997,0.23207111091942406,
sce_full_Zhengmix4uneq,6498,severo,20,20,0.1,40,1.351934445,0.9873807325330871,NaN,6,0.95473657248997,0.9798221619249607,0.24514737559374766,
sce_full_Zhengmix4uneq,6498,severo,20,20,0.2,40,1.27586753,0.9866112650046168,NaN,6,0.9533974323823714,0.9792236898124679,0.2444756761366527,
sce_full_Zhengmix4uneq,6498,severo,20,20,0.3,40,1.407576448,0.9841489689135119,NaN,8,0.7278625653931705,0.8874874323461931,0.2541714284768622,
sce_full_Zhengmix4uneq,6498,severo,20,20,0.5,40,1.440859571,0.9875346260387812,NaN,11,0.5543035584322591,0.8253895433804166,0.2146708273014343,
sce_full_Zhengmix4uneq,6498,severo,20,20,0.8,40,1.48478937,0.9873807325330871,NaN,11,0.5466547005247632,0.8227488378872972,0.2195097076777553,
sce_full_Zhengmix4uneq,6498,severo,20,30,0.05,40,1.678955358,0.9172052939365959,NaN,4,0.823094219292355,0.9170841119795187,0.3992230681220453,
sce_full_Zhengmix4uneq,6498,severo,20,30,0.08,40,1.574343617,0.9856879039704525,NaN,5,0.9543754847779713,0.9796271717235026,0.23253363740554714,
sce_full_Zhengmix4uneq,6498,severo,20,30,0.1,40,1.609782383,0.9852262234533703,NaN,5,0.9530843033371366,0.9790510126296896,0.23223198818313,
sce_full_Zhengmix4uneq,6498,severo,20,30,0.2,40,1.843704585,0.9853801169590644,NaN,5,0.9536475779115078,0.9793094836061609,0.2318424513127672,
sce_full_Zhengmix4uneq,6498,severo,20,30,0.3,40,1.63284704,0.9839950754078178,NaN,7,0.734270741611916,0.8896996899816867,0.235634418742205,
sce_full_Zhengmix4uneq,6498,severo,20,30,0.5,40,1.81170646,0.9841489689135119,NaN,9,0.5864130517892305,0.8364304134877129,0.2072642859649628,
sce_full_Zhengmix4uneq,6498,severo,20,30,0.8,40,1.689971105,0.9839950754078178,NaN,10,0.5522268785165687,0.8245797845092981,0.2145295349790882,
sce_full_Zhengmix4uneq,6498,severo,50,10,0.05,100,1.142110259,0.9182825484764543,NaN,6,0.8200710378213825,0.9158323563689432,0.2613544337657603,
sce_full_Zhengmix4uneq,6498,severo,50,10,0.08,100,1.216473041,0.9852262234533703,NaN,6,0.9499134538564662,0.9776455766951274,0.11672633623004494,
sce_full_Zhengmix4uneq,6498,severo,50,10,0.1,100,1.121325539,0.9853801169590644,NaN,6,0.9498172127833875,0.9776266745837615,0.11547451237807443,
sce_full_Zhengmix4uneq,6498,severo,50,10,0.2,100,1.13403033,0.9847645429362881,NaN,7,0.946717866409195,0.9762451150003981,0.11877099675681474,
sce_full_Zhengmix4uneq,6498,severo,50,10,0.3,100,1.159474602,0.9847645429362881,NaN,10,0.6929802641758736,0.874178308874996,0.11673724739348659,
sce_full_Zhengmix4uneq,6498,severo,50,10,0.5,100,1.191538831,0.9844567559249,NaN,12,0.5376530305441486,0.8195062493743709,0.09466957605874296,
sce_full_Zhengmix4uneq,6498,severo,50,10,0.8,100,1.272946976,0.9846106494305941,NaN,12,0.4503243608811724,0.7906363298675199,0.08409380358319515,
sce_full_Zhengmix4uneq,6498,severo,50,20,0.05,100,1.467209189,0.9159741458910434,NaN,4,0.820280671796391,0.9157833245763025,0.26082344504871247,
sce_full_Zhengmix4uneq,6498,severo,50,20,0.08,100,1.400471651,0.9159741458910434,NaN,4,0.820280671796391,0.9157833245763025,0.26082344504871247,
sce_full_Zhengmix4uneq,6498,severo,50,20,0.1,100,1.4914052,0.9827639273622654,NaN,5,0.9478706523880539,0.9766990025417418,0.09650259045575668,
sce_full_Zhengmix4uneq,6498,severo,50,20,0.2,100,1.431530716,0.9849184364419822,NaN,6,0.9489726840360633,0.9772143337884526,0.10505273785913266,
sce_full_Zhengmix4uneq,6498,severo,50,20,0.3,100,1.54474472,0.9846106494305941,NaN,7,0.7732820729679043,0.9044637549172138,0.10335175080980324,
sce_full_Zhengmix4uneq,6498,severo,50,20,0.5,100,1.525200608,0.9829178208679594,NaN,9,0.6901547973793111,0.8730526620876183,0.11015292621430502,
sce_full_Zhengmix4uneq,6498,severo,50,20,0.8,100,1.59336194,0.9836872883964297,NaN,10,0.4706328079327918,0.7971271443651835,0.0749923158377826,
sce_full_Zhengmix4uneq,6498,severo,50,30,0.05,100,2.223711343,0.9159741458910434,NaN,4,0.8204793755590584,0.9158712975607797,0.2608260083502469,
sce_full_Zhengmix4uneq,6498,severo,50,30,0.08,100,2.046039247,0.9162819329024315,NaN,4,0.8210724527552755,0.9161443596407614,0.2604370535763543,
sce_full_Zhengmix4uneq,6498,severo,50,30,0.1,100,2.13799971,0.9161280393967375,NaN,4,0.8207758157814834,0.9160077812270578,0.2606691270460235,
sce_full_Zhengmix4uneq,6498,severo,50,30,0.2,100,2.077277933,0.9815327793167128,NaN,5,0.9451562089703734,0.9754649646997149,0.09806652647751393,
sce_full_Zhengmix4uneq,6498,severo,50,30,0.3,100,2.082573677,0.982148353339489,NaN,5,0.9460933550303213,0.9758922755882359,0.09747995264452139,
sce_full_Zhengmix4uneq,6498,severo,50,30,0.5,100,2.19656978,0.9830717143736535,NaN,7,0.7179521260010998,0.8832833469603818,0.09827872421742435,
sce_full_Zhengmix4uneq,6498,severo,50,30,0.8,100,1.998837374,0.9815327793167128,NaN,10,0.5465701386194747,0.8223658687938601,0.0843938694713858,
Human_M1_10xV3-D1,42797,severo32,10,10,0.05,20,74.871630746,0.950674112671449,0.9989485244292824,15,0.9252530555268056,0.9819062883991664,0.3647310623030075,
Human_M1_10xV3-D1,42797,severo32,10,10,0.05,20,39.423644656,0.953034091174615,0.9989952566768698,14,0.9326107821391232,0.9836920256826962,0.36622888139181264,10
Human_M1_10xV3-D1,42797,severo32,10,10,0.05,20,74.381995914,0.950674112671449,0.9990186228006636,15,0.9243317804049255,0.9816768967912896,0.3661417792698573,1234
Human_M1_10xV3-D1,42797,severo32,10,10,0.05,20,38.649129151,0.9511881673949109,0.9986681309437577,14,0.9268159898675901,0.9822731184159097,0.3673892861963384,12345
Human_M1_10xV3-D1,42797,severo32,10,10,0.05,20,39.094986907,0.9515853914994041,0.9989718905530761,13,0.9291928703950795,0.9828232258519229,0.4088476066727784,42
Human_M1_10xV3-D1,42797,severo32,10,10,0.08,20,38.176633754,0.9393415426314928,0.9990186228006636,16,0.7740943601277641,0.9508342532820947,0.4619739202812308,
Human_M1_10xV3-D1,42797,severo32,10,10,0.08,20,38.327148123,0.9389443185269996,0.9989952566768698,16,0.7828180137052895,0.9525223809257669,0.4504411237850359,10
Human_M1_10xV3-D1,42797,severo32,10,10,0.08,20,39.089791004,0.9390377830221744,0.9990419889244573,15,0.7815898881897118,0.9522809284319521,0.4526130185588969,1234
Human_M1_10xV3-D1,42797,severo32,10,10,0.08,20,38.167279444,0.9535247797742833,0.9986914970675514,16,0.8110179044155661,0.9583869285653523,0.4598617143440685,12345
Human_M1_10xV3-D1,42797,severo32,10,10,0.08,20,39.510917139,0.9385704605463,0.9989952566768698,16,0.7807403315699052,0.9521274062938886,0.45857721434264465,42
Human_M1_10xV3-D1,42797,severo32,10,10,0.1,20,38.282617579,0.948804822767951,0.9984344697058205,15,0.7984071124656468,0.9557345983365613,0.46213225986634665,
Human_M1_10xV3-D1,42797,severo32,10,10,0.1,20,38.658093334,0.9389209524032058,0.9984578358296142,15,0.7814559938040234,0.9521682757169762,0.4535650484169671,10
Human_M1_10xV3-D1,42797,severo32,10,10,0.1,20,38.798380543,0.9375189849755824,0.9972427973923406,15,0.7794549325335977,0.9518729385262399,0.45384504461575237,1234
Human_M1_10xV3-D1,42797,severo32,10,10,0.1,20,38.684623403,0.9503937191859243,0.9980138794775335,15,0.808851515573104,0.9578464108713316,0.45965202850295866,12345
Human_M1_10xV3-D1,42797,severo32,10,10,0.1,20,38.237063162,0.9393649087552866,0.9989718905530761,17,0.7810940986733501,0.9522171515154098,0.45188382762695467,42
Human_M1_10xV3-D1,42797,severo32,10,10,0.2,20,39.066178012,0.957099796714723,0.9964016169357666,21,0.6269604049452245,0.9273937603949521,0.42591841253202184,
Human_M1_10xV3-D1,42797,severo32,10,10,0.2,20,38.889381372,0.9541322989929201,0.9989718905530761,21,0.6262035044014963,0.927029141631629,0.4069569412119061,10
Human_M1_10xV3-D1,42797,severo32,10,10,0.2,20,38.916741142,0.9419819146201837,0.9967988410402598,20,0.6300058297026873,0.9267575942517614,0.41870414650440796,1234
Human_M1_10xV3-D1,42797,severo32,10,10,0.2,20,39.1211947,0.9383134331845691,0.9986914970675514,18,0.6311207323060061,0.926678231547533,0.4129514480017548,12345
Human_M1_10xV3-D1,42797,severo32,10,10,0.2,20,38.582535105,0.9504638175573055,0.9989952566768698,21,0.6233028748542115,0.9264817630461326,0.4152876155042673,42
Human_M1_10xV3-D1,42797,severo32,10,10,0.3,20,38.530667291,0.9616094586069117,0.9982942729630582,26,0.5925177696918078,0.9226097709494602,0.4249952688387964,
Human_M1_10xV3-D1,42797,severo32,10,10,0.3,20,39.044663301,0.9574269224478351,0.9989952566768698,23,0.586664942162806,0.9210538052818024,0.42527905710545527,10
Human_M1_10xV3-D1,42797,severo32,10,10,0.3,20,38.809645299,0.9408837068018786,0.9965418136785289,24,0.5564463576095264,0.9165470546002891,0.42923112000734936,1234
Human_M1_10xV3-D1,42797,severo32,10,10,0.3,20,38.322315393,0.9639694371100778,0.9986914970675514,23,0.6054230429842902,0.9244115231676362,0.42881788159408324,12345
Human_M1_10xV3-D1,42797,severo32,10,10,0.3,20,39.03767605,0.962170245577961,0.9972427973923406,23,0.5953074314353739,0.922920940714684,0.4249479600741858,42
Human_M1_10xV3-D1,42797,severo32,10,10,0.5,20,38.274760174,0.9641096338528401,0.9985045680772017,30,0.5299576965507767,0.9139448821509268,0.38481148843820506,
Human_M1_10xV3-D1,42797,severo32,10,10,0.5,20,38.768263479,0.960815010397925,0.9989952566768698,30,0.5161806207689775,0.9122482818577305,0.37936286446794587,10
Human_M1_10xV3-D1,42797,severo32,10,10,0.5,20,39.005835236,0.9658620931373695,0.9990186228006636,31,0.535121576174122,0.9145490249766872,0.39860140671150207,1234
Human_M1_10xV3-D1,42797,severo32,10,10,0.5,20,39.646487928,0.961749655349674,0.9986914970675514,30,0.5127701091684544,0.9116377542424655,0.3789715064178296,12345
Human_M1_10xV3-D1,42797,severo32,10,10,0.5,20,39.10590698,0.958875622123046,0.9985279342009954,29,0.5118715960457111,0.9116389641529787,0.388863275543524,42
Human_M1_10xV3-D1,42797,severo32,10,10,0.8,20,40.156224861,0.9568661354767858,0.9989485244292824,37,0.43257743012145067,0.9017293755459871,0.344186404522962,
Human_M1_10xV3-D1,42797,severo32,10,10,0.8,20,38.687220986,0.959973829941351,0.9980138794775335,35,0.4336778469338787,0.9019850488562411,0.34251587738416067,10
Human_M1_10xV3-D1,42797,severo32,10,10,0.8,20,38.922942037,0.9597635348272076,0.9983176390868519,34,0.4443069399566875,0.9031321892557836,0.34822083755266053,1234
Human_M1_10xV3-D1,42797,severo32,10,10,0.8,20,39.393356577,0.9618197537210552,0.9986914970675514,35,0.44425831448297043,0.9031866363208588,0.34633872714273845,12345
Human_M1_10xV3-D1,42797,severo32,10,10,0.8,20,38.945766931,0.9623338084445171,0.9989718905530761,35,0.45530090498955783,0.9047010664594607,0.3568796724714128,42
Human_M1_10xV3-D1,42797,severo32,10,20,0.05,20,46.001435893,0.871719980372456,0.9989251583054887,12,0.868854210136104,0.9665069066464038,0.35241426083500116,
Human_M1_10xV3-D1,42797,severo32,10,20,0.05,20,47.133435785,0.8695702969834335,0.9990419889244573,12,0.8679868277169628,0.9663459230295159,0.34851444392285175,10
Human_M1_10xV3-D1,42797,severo32,10,20,0.05,20,45.185025192,0.8718835432390121,0.9989485244292824,13,0.8686798275689023,0.9665511830377238,0.25545938991662176,1234
Human_M1_10xV3-D1,42797,severo32,10,20,0.05,20,46.548858167,0.9529172605556464,0.9989952566768698,13,0.9305453954790086,0.9831564764840144,0.4108206758555291,12345
Human_M1_10xV3-D1,42797,severo32,10,20,0.05,20,46.962249967,0.8720704722293618,0.999065355048251,12,0.8696926734045889,0.9667179781561926,0.35269456678732947,42
Human_M1_10xV3-D1,42797,severo32,10,20,0.08,20,45.890421495,0.9491553146248569,0.999065355048251,14,0.9194435343725826,0.9805169234780717,0.3732245809066917,
Human_M1_10xV3-D1,42797,severo32,10,20,0.08,20,46.849507853,0.9519592494801038,0.9990419889244573,15,0.8107261733692057,0.9582902012429088,0.457290536197747,10
Human_M1_10xV3-D1,42797,severo32,10,20,0.08,20,45.205400566,0.9529639928032339,0.9989485244292824,14,0.8143632114221888,0.9590464652002448,0.5020845079322405,1234
Human_M1_10xV3-D1,42797,severo32,10,20,0.08,20,45.709300743,0.9520527139752787,0.9990186228006636,14,0.9270357007635331,0.9823233340701193,0.36578443711589503,12345
Human_M1_10xV3-D1,42797,severo32,10,20,0.08,20,45.718106295,0.9529873589270276,0.9990419889244573,14,0.9284051433295321,0.9826620751625544,0.3697821763007872,42
Human_M1_10xV3-D1,42797,severo32,10,20,0.1,20,47.074409578,0.952029347851485,0.9990186228006636,15,0.8029426588955392,0.9567669064350408,0.45948739660245885,
Human_M1_10xV3-D1,42797,severo32,10,20,0.1,20,45.474612455,0.9546930859639694,0.9990419889244573,15,0.8173291857827166,0.9596065871573026,0.45870731747279486,10
Human_M1_10xV3-D1,42797,severo32,10,20,0.1,20,46.034554416,0.9547865504591443,0.9989485244292824,15,0.8176119612683851,0.9596664580721247,0.4561952579453524,1234
Human_M1_10xV3-D1,42797,severo32,10,20,0.1,20,46.748112749,0.9553006051826063,0.9989952566768698,15,0.8092007480618401,0.9580762545576854,0.46434529175742273,12345
Human_M1_10xV3-D1,42797,severo32,10,20,0.1,20,44.882913725,0.9529873589270276,0.9990419889244573,15,0.824818977950516,0.9608344333927806,0.4562549241230933,42
Human_M1_10xV3-D1,42797,severo32,10,20,0.2,20,46.463225877,0.941865084001215,0.9990419889244573,16,0.7758401177738078,0.9512282855378241,0.4525081662588228,
Human_M1_10xV3-D1,42797,severo32,10,20,0.2,20,45.861664207,0.936537607776246,0.995513704231605,16,0.7766605129820576,0.951371330156596,0.4524012873135241,10
Human_M1_10xV3-D1,42797,severo32,10,20,0.2,20,46.087549081,0.9414211276491343,0.9953968736126364,17,0.7760050637149751,0.9512739400041149,0.45316958678585423,1234
Human_M1_10xV3-D1,42797,severo32,10,20,0.2,20,45.752023255,0.9514218286328481,0.9971026006495782,16,0.7998981162553184,0.9562440263534846,0.46927102614400634,12345
Human_M1_10xV3-D1,42797,severo32,10,20,0.2,20,45.499264974,0.9381265041942192,0.997125966773372,16,0.7780913034765485,0.9516235517275607,0.44694039678035297,42
Human_M1_10xV3-D1,42797,severo32,10,20,0.3,20,45.766353847,0.9575671191905974,0.9954669719840176,19,0.6343712514174659,0.9283159983040549,0.42741136407371794,
Human_M1_10xV3-D1,42797,severo32,10,20,0.3,20,46.861090557,0.9562819823819426,0.9955370703553987,20,0.5881568639927016,0.9213788628104811,0.4335405094601125,10
Human_M1_10xV3-D1,42797,severo32,10,20,0.3,20,45.217227557,0.9581512722854406,0.9953735074888427,20,0.5905888472765226,0.9218441727727491,0.44070296673445575,1234
Human_M1_10xV3-D1,42797,severo32,10,20,0.3,20,46.481028713,0.9594130429703016,0.9973829941351029,20,0.6242007412464511,0.9268653418060644,0.4232644494240154,12345
Human_M1_10xV3-D1,42797,severo32,10,20,0.3,20,45.827247811,0.9578942449237096,0.9973829941351029,21,0.6202518292415402,0.9261308202027267,0.4155427511186391,42
Human_M1_10xV3-D1,42797,severo32,10,20,0.5,20,46.919950499,0.9597401687034138,0.997289529639928,24,0.5656746714103893,0.9186927435374547,0.39655940251447047,
Human_M1_10xV3-D1,42797,severo32,10,20,0.5,20,45.556146885,0.9601841250554946,0.9973596280113092,23,0.5725498872159623,0.9192960553687198,0.41022855308858186,10
Human_M1_10xV3-D1,42797,severo32,10,20,0.5,20,46.266691276,0.9556277309157184,0.997289529639928,23,0.5527616371136365,0.9164230278529066,0.4120439755210927,1234
Human_M1_10xV3-D1,42797,severo32,10,20,0.5,20,44.656406082,0.9416781550108653,0.9954202397364301,22,0.5491642570793558,0.9156168212356103,0.40841271163560633,12345
Human_M1_10xV3-D1,42797,severo32,10,20,0.5,20,46.531898331,0.9429165595719327,0.9972661635161343,23,0.5482487463082708,0.9154910986479505,0.3992503763037026,42
Human_M1_10xV3-D1,42797,severo32,10,20,0.8,20,45.322460014,0.9601607589317008,0.9972194312685468,29,0.5055145384929606,0.9108357342649778,0.36861660832162063,
Human_M1_10xV3-D1,42797,severo32,10,20,0.8,20,45.505102611,0.9563754468771175,0.9972661635161343,28,0.516868074028753,0.9122183191008946,0.3944167790431158,10
Human_M1_10xV3-D1,42797,severo32,10,20,0.8,20,46.048741403,0.9578241465523284,0.995513704231605,27,0.5128764604849849,0.9118648810900494,0.373280279893787,1234
Human_M1_10xV3-D1,42797,severo32,10,20,0.8,20,46.102230216,0.9607449120265439,0.9971493328971657,26,0.5266808554606368,0.9135378673806734,0.40009250939461743,12345
Human_M1_10xV3-D1,42797,severo32,10,20,0.8,20,44.860310627,0.9632918195200598,0.9990186228006636,28,0.508294655976356,0.911326463267795,0.3973416165034487,42
Human_M1_10xV3-D1,42797,severo32,10,30,0.05,20,53.014088059,0.8668598266233615,0.9973128957637217,12,0.854500109369407,0.962877395685878,0.352559343517701,
Human_M1_10xV3-D1,42797,severo32,10,30,0.05,20,51.299786598,0.8717667126200435,0.9989485244292824,12,0.8687688206758796,0.9664903271596499,0.35272441364987084,10
Human_M1_10xV3-D1,42797,severo32,10,30,0.05,20,51.866389858,0.8708787999158819,0.997125966773372,12,0.8676810633079889,0.9663104960197842,0.35241438280307885,1234
Human_M1_10xV3-D1,42797,severo32,10,30,0.05,20,51.402785329,0.8353856578732154,0.9972427973923406,12,0.8512350273130526,0.9617871374601152,0.2331140915118778,12345
Human_M1_10xV3-D1,42797,severo32,10,30,0.05,20,51.912635214,0.8665093347664556,0.997289529639928,12,0.853447804330466,0.9626031827901594,0.35212313032163867,42
Human_M1_10xV3-D1,42797,severo32,10,30,0.08,20,50.480141701,0.9497861999672874,0.9971960651447531,13,0.9262902295779484,0.9821927194255106,0.40581614403192784,
Human_M1_10xV3-D1,42797,severo32,10,30,0.08,20,51.336452205,0.9511180690235297,0.997289529639928,14,0.9259726201731387,0.9821227280678752,0.36661064721069725,10
Human_M1_10xV3-D1,42797,severo32,10,30,0.08,20,50.339201218,0.9482674019206954,0.9955838026029862,13,0.9250403036938133,0.9819026117126156,0.40568555560408076,1234
Human_M1_10xV3-D1,42797,severo32,10,30,0.08,20,52.672096947,0.9471458279785966,0.9971493328971657,14,0.9110109700328295,0.9784742494669018,0.3707009148940204,12345
Human_M1_10xV3-D1,42797,severo32,10,30,0.08,20,52.854761115,0.9511881673949109,0.9971960651447531,13,0.9263973104971235,0.9821994165204365,0.41106544638830783,42
Human_M1_10xV3-D1,42797,severo32,10,30,0.1,20,51.011577192,0.9375657172231698,0.997289529639928,13,0.7995846649758704,0.9558812825146661,0.4801732853633394,
Human_M1_10xV3-D1,42797,severo32,10,30,0.1,20,51.090551013,0.9541322989929201,0.997289529639928,15,0.8164339873341293,0.9594885750192227,0.4646147041651768,10
